Date,Mortgage_1Y_x,Mortgage_3Y_x,Mortgage_5Y_x,Prime_Rate_x,Mortgage_1Y_y,Mortgage_3Y_y,Mortgage_5Y_y,Prime_Rate_y,Policy_Rate,Policy_Rate_Lag1,Policy_Rate_Lag3,Policy_Rate_Lag12,Prime_Rate_MoM_Change,Prime_Rate_YoY_Change,Mortgage_5Y_Change,Mortgage_5Y_MA3,Mortgage_5Y_MA12,Month,Quarter,Year,Price_Above_MA3,MA3_MA12_Diff,City
2022-05-07,3.2,3.29,4.09,4.99,,,,,,,,,0.0,0.0,0.0,4.09,4.073333333333333,5,2,2022,0.0,0.016666666666666607,Greater Vancouver
2022-05-08,3.2,3.29,4.09,4.99,,,,,,,,,0.0,0.0,0.0,4.09,4.09,5,2,2022,0.0,0.0,Greater Vancouver
2022-05-09,3.2,3.29,4.09,4.99,,,,,,,,,0.0,0.0,0.0,4.09,4.09,5,2,2022,0.0,0.0,Greater Vancouver
2022-05-10,3.2,3.29,4.09,4.99,,,,,,,,,0.0,0.0,0.0,4.09,4.09,5,2,2022,0.0,0.0,Greater Vancouver
2022-05-11,3.2,3.49,4.39,4.99,,,,,,,,,0.0,0.0,0.2999999999999998,4.1899999999999995,4.114999999999999,5,2,2022,0.20000000000000018,0.07500000000000018,Greater Vancouver
2022-05-12,3.2,3.49,4.39,4.99,,,,,,,,,0.0,0.0,0.0,4.29,4.14,5,2,2022,0.09999999999999964,0.15000000000000036,Greater Vancouver
2022-05-13,3.2,3.49,4.39,4.99,,,,,,,,1.0,0.0,0.0,0.0,4.39,4.165,5,2,2022,0.0,0.22499999999999964,Greater Vancouver
2022-05-14,3.2,3.49,4.39,4.99,,,,,,,,,0.0,0.0,0.0,4.39,4.19,5,2,2022,0.0,0.1999999999999993,Greater Vancouver
2022-05-15,3.2,3.49,4.39,4.99,,,,,,,,,0.0,0.0,0.0,4.39,4.215,5,2,2022,0.0,0.17499999999999982,Greater Vancouver
2022-05-16,3.2,3.49,4.39,4.99,,,,,,,,,0.0,0.0,0.0,4.39,4.239999999999999,5,2,2022,0.0,0.15000000000000036,Greater Vancouver
2022-05-17,3.2,3.49,4.39,4.99,,,,,,,,,0.0,0.0,0.0,4.39,4.265,5,2,2022,0.0,0.125,Greater Vancouver
2022-05-18,3.2,3.49,4.39,4.99,,,,,,,,,0.0,0.0,0.0,4.39,4.29,5,2,2022,0.0,0.09999999999999964,Greater Vancouver
2022-05-19,3.2,3.49,4.39,4.99,,,,,,,,,0.0,0.0,0.0,4.39,4.3149999999999995,5,2,2022,0.0,0.07500000000000018,Greater Vancouver
2022-05-20,3.2,3.49,4.39,4.99,,,,,,,,,0.0,0.0,0.0,4.39,4.34,5,2,2022,0.0,0.04999999999999982,Greater Vancouver
2022-05-21,3.2,3.49,4.39,4.99,,,,,,,,,0.0,0.0,0.0,4.39,4.364999999999999,5,2,2022,0.0,0.025000000000000355,Greater Vancouver
2022-05-22,3.2,3.49,4.39,4.99,,,,,,,,,0.0,0.0,0.0,4.39,4.39,5,2,2022,0.0,0.0,Greater Vancouver
2022-05-23,3.2,3.49,4.39,4.99,,,,,,,,,0.0,0.0,0.0,4.39,4.39,5,2,2022,0.0,0.0,Greater Vancouver
2022-05-24,3.2,3.49,4.39,4.99,,,,,,,,,0.0,0.0,0.0,4.39,4.39,5,2,2022,0.0,0.0,Greater Vancouver
2022-05-25,3.2,3.79,4.49,5.39,,,,,,,,,8.016032064128243,8.016032064128243,0.10000000000000053,4.423333333333333,4.398333333333333,5,2,2022,0.06666666666666732,0.024999999999999467,Greater Vancouver
2022-05-26,3.2,3.79,4.49,5.39,,,,,,,,,0.0,8.016032064128243,0.0,4.456666666666667,4.406666666666666,5,2,2022,0.033333333333333215,0.05000000000000071,Greater Vancouver
2022-05-27,3.2,3.79,4.49,5.39,,,,,,,,,0.0,8.016032064128243,0.0,4.49,4.415,5,2,2022,0.0,0.07500000000000018,Greater Vancouver
2022-05-28,3.2,3.79,4.49,5.39,,,,,,,,,0.0,8.016032064128243,0.0,4.49,4.423333333333333,5,2,2022,0.0,0.06666666666666732,Greater Vancouver
2022-05-29,3.2,3.79,4.49,5.39,,,,,,,,,0.0,8.016032064128243,0.0,4.49,4.431666666666666,5,2,2022,0.0,0.05833333333333446,Greater Vancouver
2022-05-30,3.2,3.79,4.49,5.39,,,,,,,,,0.0,8.016032064128243,0.0,4.49,4.4399999999999995,5,2,2022,0.0,0.05000000000000071,Greater Vancouver
2022-05-31,3.2,3.79,4.49,5.39,,,,,,,,,0.0,8.016032064128243,0.0,4.49,4.448333333333333,5,2,2022,0.0,0.04166666666666696,Greater Vancouver
2022-06-01,3.2,3.79,4.49,5.39,3.5833333333333335,4.180000000000001,4.818333333333333,5.643333333333333,1.4833333333333334,,,,0.0,8.016032064128243,0.0,4.49,4.456666666666667,6,2,2022,0.0,0.033333333333333215,Greater Vancouver
2022-06-02,3.2,3.79,4.49,5.39,,,,,,1.4833333333333334,,,0.0,8.016032064128243,0.0,4.49,4.465,6,2,2022,0.0,0.025000000000000355,Greater Vancouver
2022-06-03,3.2,3.79,4.49,5.39,,,,,,,,,0.0,8.016032064128243,0.0,4.49,4.473333333333334,6,2,2022,0.0,0.016666666666666607,Greater Vancouver
2022-06-04,3.2,3.79,4.49,5.39,,,,,,,1.4833333333333334,,0.0,8.016032064128243,0.0,4.49,4.4816666666666665,6,2,2022,0.0,0.008333333333333748,Greater Vancouver
2022-06-05,3.2,3.79,4.49,5.39,,,,,,,,,0.0,8.016032064128243,0.0,4.49,4.49,6,2,2022,0.0,0.0,Greater Vancouver
2022-06-06,3.2,3.79,4.49,5.39,,,,,,,,,0.0,0.0,0.0,4.49,4.49,6,2,2022,0.0,0.0,Greater Vancouver
2022-06-07,3.2,3.79,4.49,5.39,,,,,,,,,0.0,0.0,0.0,4.49,4.49,6,2,2022,0.0,0.0,Greater Vancouver
2022-06-08,3.7,3.79,4.49,5.39,,,,,,,,,0.0,0.0,0.0,4.49,4.49,6,2,2022,0.0,0.0,Greater Vancouver
2022-06-09,3.7,3.79,4.49,5.39,,,,,,,,,0.0,0.0,0.0,4.49,4.49,6,2,2022,0.0,0.0,Greater Vancouver
2022-06-10,3.7,3.79,4.49,5.39,,,,,,,,,0.0,0.0,0.0,4.49,4.49,6,2,2022,0.0,0.0,Greater Vancouver
2022-06-11,3.7,3.79,4.49,5.39,,,,,,,,,0.0,0.0,0.0,4.49,4.49,6,2,2022,0.0,0.0,Greater Vancouver
2022-06-12,3.7,3.79,4.49,5.39,,,,,,,,,0.0,0.0,0.0,4.49,4.49,6,2,2022,0.0,0.0,Greater Vancouver
2022-06-13,3.7,3.79,4.49,5.39,,,,,,,,1.4833333333333334,0.0,0.0,0.0,4.49,4.49,6,2,2022,0.0,0.0,Greater Vancouver
2022-06-14,3.7,3.79,4.49,5.39,,,,,,,,,0.0,0.0,0.0,4.49,4.49,6,2,2022,0.0,0.0,Greater Vancouver
2022-06-15,3.7,4.29,4.89,5.64,,,,,,,,,4.638218923933213,4.638218923933213,0.39999999999999947,4.623333333333334,4.523333333333333,6,2,2022,0.2666666666666657,0.10000000000000053,Greater Vancouver
2022-06-16,3.7,4.29,4.89,5.64,,,,,,,,,0.0,4.638218923933213,0.0,4.756666666666667,4.556666666666667,6,2,2022,0.13333333333333286,0.20000000000000018,Greater Vancouver
2022-06-17,3.7,4.29,4.89,5.64,,,,,,,,,0.0,4.638218923933213,0.0,4.89,4.59,6,2,2022,0.0,0.2999999999999998,Greater Vancouver
2022-06-18,3.7,4.29,4.89,5.64,,,,,,,,,0.0,4.638218923933213,0.0,4.89,4.623333333333334,6,2,2022,0.0,0.2666666666666657,Greater Vancouver
2022-06-19,3.7,4.29,4.89,5.64,,,,,,,,,0.0,4.638218923933213,0.0,4.89,4.656666666666667,6,2,2022,0.0,0.2333333333333325,Greater Vancouver
2022-06-20,3.7,4.29,4.89,5.64,,,,,,,,,0.0,4.638218923933213,0.0,4.89,4.69,6,2,2022,0.0,0.1999999999999993,Greater Vancouver
2022-06-21,3.7,4.29,4.89,5.64,,,,,,,,,0.0,4.638218923933213,0.0,4.89,4.723333333333334,6,2,2022,0.0,0.16666666666666607,Greater Vancouver
2022-06-22,3.7,4.69,5.24,6.04,,,,,,,,,7.092198581560294,12.059369202226344,0.35000000000000053,5.006666666666667,4.785833333333333,6,2,2022,0.2333333333333334,0.2208333333333341,Greater Vancouver
2022-06-23,3.7,4.69,5.24,6.04,,,,,,,,,0.0,12.059369202226344,0.0,5.123333333333333,4.848333333333334,6,2,2022,0.11666666666666714,0.27499999999999947,Greater Vancouver
2022-06-24,3.7,4.69,5.24,6.04,,,,,,,,,0.0,12.059369202226344,0.0,5.24,4.910833333333334,6,2,2022,0.0,0.3291666666666666,Greater Vancouver
2022-06-25,3.7,4.69,5.24,6.04,,,,,,,,,0.0,12.059369202226344,0.0,5.24,4.973333333333334,6,2,2022,0.0,0.2666666666666666,Greater Vancouver
2022-06-26,3.7,4.69,5.24,6.04,,,,,,,,,0.0,12.059369202226344,0.0,5.24,5.035833333333333,6,2,2022,0.0,0.2041666666666675,Greater Vancouver
2022-06-27,3.7,4.69,5.24,6.04,,,,,,,,,0.0,7.092198581560294,0.0,5.24,5.065,6,2,2022,0.0,0.17499999999999982,Greater Vancouver
2022-06-28,3.7,4.69,5.24,6.04,,,,,,,,,0.0,7.092198581560294,0.0,5.24,5.094166666666667,6,2,2022,0.0,0.14583333333333304,Greater Vancouver
2022-06-29,3.7,4.74,5.39,6.04,,,,,,,,,0.0,7.092198581560294,0.14999999999999947,5.29,5.135833333333333,6,2,2022,0.09999999999999964,0.15416666666666679,Greater Vancouver
2022-06-30,3.7,4.74,5.39,6.04,,,,,,,,,0.0,7.092198581560294,0.0,5.34,5.1775,6,2,2022,0.04999999999999982,0.16249999999999964,Greater Vancouver
2022-07-01,3.7,4.74,5.39,6.04,4.087096774193548,4.81258064516129,5.430322580645162,6.056129032258065,2.0806451612903225,,,,0.0,7.092198581560294,0.0,5.39,5.219166666666666,7,3,2022,0.0,0.1708333333333334,Greater Vancouver
2022-07-02,3.7,4.74,5.39,6.04,,,,,,2.0806451612903225,,,0.0,7.092198581560294,0.0,5.39,5.260833333333333,7,3,2022,0.0,0.12916666666666643,Greater Vancouver
2022-07-03,3.7,4.74,5.39,6.04,,,,,,,,,0.0,7.092198581560294,0.0,5.39,5.302499999999999,7,3,2022,0.0,0.08750000000000036,Greater Vancouver
2022-07-04,3.7,4.74,5.39,6.04,,,,,,,2.0806451612903225,,0.0,0.0,0.0,5.39,5.315,7,3,2022,0.0,0.07499999999999929,Greater Vancouver
2022-07-05,3.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.3275,7,3,2022,0.0,0.0625,Greater Vancouver
2022-07-06,3.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.34,7,3,2022,0.0,0.04999999999999982,Greater Vancouver
2022-07-07,3.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.352499999999999,7,3,2022,0.0,0.03750000000000053,Greater Vancouver
2022-07-08,3.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.364999999999999,7,3,2022,0.0,0.025000000000000355,Greater Vancouver
2022-07-09,3.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.3775,7,3,2022,0.0,0.01249999999999929,Greater Vancouver
2022-07-10,3.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.39,7,3,2022,0.0,0.0,Greater Vancouver
2022-07-11,3.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.39,7,3,2022,0.0,0.0,Greater Vancouver
2022-07-12,3.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.39,7,3,2022,0.0,0.0,Greater Vancouver
2022-07-13,3.7,4.74,5.39,6.04,,,,,,,,2.0806451612903225,0.0,0.0,0.0,5.39,5.39,7,3,2022,0.0,0.0,Greater Vancouver
2022-07-14,3.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.39,7,3,2022,0.0,0.0,Greater Vancouver
2022-07-15,3.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.39,7,3,2022,0.0,0.0,Greater Vancouver
2022-07-16,3.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.39,7,3,2022,0.0,0.0,Greater Vancouver
2022-07-17,3.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.39,7,3,2022,0.0,0.0,Greater Vancouver
2022-07-18,3.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.39,7,3,2022,0.0,0.0,Greater Vancouver
2022-07-19,3.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.39,7,3,2022,0.0,0.0,Greater Vancouver
2022-07-20,4.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.39,7,3,2022,0.0,0.0,Greater Vancouver
2022-07-21,4.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.39,7,3,2022,0.0,0.0,Greater Vancouver
2022-07-22,4.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.39,7,3,2022,0.0,0.0,Greater Vancouver
2022-07-23,4.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.39,7,3,2022,0.0,0.0,Greater Vancouver
2022-07-24,4.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.39,7,3,2022,0.0,0.0,Greater Vancouver
2022-07-25,4.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.39,7,3,2022,0.0,0.0,Greater Vancouver
2022-07-26,4.7,4.74,5.39,6.04,,,,,,,,,0.0,0.0,0.0,5.39,5.39,7,3,2022,0.0,0.0,Greater Vancouver
2022-07-27,4.7,5.19,5.64,6.14,,,,,,,,,1.655629139072845,1.655629139072845,0.25,5.473333333333333,5.410833333333333,7,3,2022,0.16666666666666696,0.0625,Greater Vancouver
2022-07-28,4.7,5.19,5.64,6.14,,,,,,,,,0.0,1.655629139072845,0.0,5.556666666666666,5.431666666666666,7,3,2022,0.08333333333333393,0.125,Greater Vancouver
2022-07-29,4.7,5.19,5.64,6.14,,,,,,,,,0.0,1.655629139072845,0.0,5.64,5.4525,7,3,2022,0.0,0.1875,Greater Vancouver
2022-07-30,4.7,5.19,5.64,6.14,,,,,,,,,0.0,1.655629139072845,0.0,5.64,5.473333333333333,7,3,2022,0.0,0.16666666666666696,Greater Vancouver
2022-07-31,4.7,5.19,5.64,6.14,,,,,,,,,0.0,1.655629139072845,0.0,5.64,5.494166666666666,7,3,2022,0.0,0.14583333333333393,Greater Vancouver
2022-08-01,4.7,5.19,5.64,6.14,4.7,5.19,5.64,6.14,2.5,,,,0.0,1.655629139072845,0.0,5.64,5.515,8,3,2022,0.0,0.125,Greater Vancouver
2022-08-02,4.7,5.19,5.64,6.14,,,,,,2.5,,,0.0,1.655629139072845,0.0,5.64,5.535833333333333,8,3,2022,0.0,0.10416666666666696,Greater Vancouver
2022-08-03,4.7,5.19,5.64,6.14,,,,,,,,,0.0,1.655629139072845,0.0,5.64,5.556666666666666,8,3,2022,0.0,0.08333333333333393,Greater Vancouver
2022-08-04,4.7,5.19,5.64,6.14,,,,,,,2.5,,0.0,1.655629139072845,0.0,5.64,5.5775,8,3,2022,0.0,0.0625,Greater Vancouver
2022-08-05,4.7,5.19,5.64,6.14,,,,,,,,,0.0,1.655629139072845,0.0,5.64,5.598333333333333,8,3,2022,0.0,0.04166666666666696,Greater Vancouver
2022-08-06,4.7,5.19,5.64,6.14,,,,,,,,,0.0,1.655629139072845,0.0,5.64,5.619166666666666,8,3,2022,0.0,0.020833333333333925,Greater Vancouver
2022-08-07,4.7,5.19,5.64,6.14,,,,,,,,,0.0,1.655629139072845,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-08,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-09,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-10,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-11,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-12,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-13,4.7,5.19,5.64,6.14,,,,,,,,2.5,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-14,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-15,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-16,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-17,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-18,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-19,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-20,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-21,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-22,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-23,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-24,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-25,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-26,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-27,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-28,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-29,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-30,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-08-31,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,8,3,2022,0.0,0.0,Greater Vancouver
2022-09-01,4.7,5.19,5.64,6.14,5.125,5.403333333333333,5.65,6.14,3.075,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-02,4.7,5.19,5.64,6.14,,,,,,3.075,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-03,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-04,4.7,5.19,5.64,6.14,,,,,,,3.075,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-05,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-06,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-07,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-08,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-09,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-10,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-11,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-12,4.7,5.19,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-13,4.7,5.19,5.64,6.14,,,,,,,,3.075,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-14,5.45,5.39,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-15,5.45,5.39,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-16,5.45,5.39,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-17,5.45,5.39,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-18,5.45,5.39,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-19,5.45,5.39,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-20,5.45,5.39,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-21,5.45,5.69,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-22,5.45,5.69,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-23,5.45,5.69,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-24,5.45,5.69,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-25,5.45,5.69,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-26,5.45,5.69,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-27,5.45,5.69,5.64,6.14,,,,,,,,,0.0,0.0,0.0,5.64,5.64,9,3,2022,0.0,0.0,Greater Vancouver
2022-09-28,5.45,5.69,5.74,6.14,,,,,,,,,0.0,0.0,0.10000000000000053,5.673333333333333,5.648333333333333,9,3,2022,0.06666666666666732,0.024999999999999467,Greater Vancouver
2022-09-29,5.45,5.69,5.74,6.14,,,,,,,,,0.0,0.0,0.0,5.706666666666667,5.656666666666666,9,3,2022,0.033333333333333215,0.05000000000000071,Greater Vancouver
2022-09-30,5.45,5.69,5.74,6.14,,,,,,,,,0.0,0.0,0.0,5.74,5.664999999999999,9,3,2022,0.0,0.07500000000000107,Greater Vancouver
2022-10-01,5.45,5.69,5.74,6.14,5.45,6.038387096774193,6.001290322580645,6.2867741935483865,3.3306451612903225,,,,0.0,0.0,0.0,5.74,5.673333333333333,10,4,2022,0.0,0.06666666666666732,Greater Vancouver
2022-10-02,5.45,5.69,5.74,6.14,,,,,,3.3306451612903225,,,0.0,0.0,0.0,5.74,5.6816666666666675,10,4,2022,0.0,0.05833333333333268,Greater Vancouver
2022-10-03,5.45,5.69,5.74,6.14,,,,,,,,,0.0,0.0,0.0,5.74,5.69,10,4,2022,0.0,0.04999999999999982,Greater Vancouver
2022-10-04,5.45,5.69,5.74,6.14,,,,,,,3.3306451612903225,,0.0,0.0,0.0,5.74,5.698333333333333,10,4,2022,0.0,0.04166666666666696,Greater Vancouver
2022-10-05,5.45,6.09,6.04,6.14,,,,,,,,,0.0,0.0,0.2999999999999998,5.840000000000001,5.7316666666666665,10,4,2022,0.1999999999999993,0.10833333333333428,Greater Vancouver
2022-10-06,5.45,6.09,6.04,6.14,,,,,,,,,0.0,0.0,0.0,5.94,5.765000000000001,10,4,2022,0.09999999999999964,0.17499999999999982,Greater Vancouver
2022-10-07,5.45,6.09,6.04,6.14,,,,,,,,,0.0,0.0,0.0,6.04,5.798333333333333,10,4,2022,0.0,0.24166666666666714,Greater Vancouver
2022-10-08,5.45,6.09,6.04,6.14,,,,,,,,,0.0,0.0,0.0,6.04,5.831666666666667,10,4,2022,0.0,0.20833333333333304,Greater Vancouver
2022-10-09,5.45,6.09,6.04,6.14,,,,,,,,,0.0,0.0,0.0,6.04,5.864999999999999,10,4,2022,0.0,0.1750000000000007,Greater Vancouver
2022-10-10,5.45,6.09,6.04,6.14,,,,,,,,,0.0,0.0,0.0,6.04,5.890000000000001,10,4,2022,0.0,0.14999999999999947,Greater Vancouver
2022-10-11,5.45,6.09,6.04,6.14,,,,,,,,,0.0,0.0,0.0,6.04,5.914999999999999,10,4,2022,0.0,0.1250000000000009,Greater Vancouver
2022-10-12,5.45,6.09,6.04,6.14,,,,,,,,,0.0,0.0,0.0,6.04,5.94,10,4,2022,0.0,0.09999999999999964,Greater Vancouver
2022-10-13,5.45,6.09,6.04,6.14,,,,,,,,3.3306451612903225,0.0,0.0,0.0,6.04,5.965,10,4,2022,0.0,0.07500000000000018,Greater Vancouver
2022-10-14,5.45,6.09,6.04,6.14,,,,,,,,,0.0,0.0,0.0,6.04,5.989999999999999,10,4,2022,0.0,0.05000000000000071,Greater Vancouver
2022-10-15,5.45,6.09,6.04,6.14,,,,,,,,,0.0,0.0,0.0,6.04,6.015000000000001,10,4,2022,0.0,0.024999999999999467,Greater Vancouver
2022-10-16,5.45,6.09,6.04,6.14,,,,,,,,,0.0,0.0,0.0,6.04,6.04,10,4,2022,0.0,0.0,Greater Vancouver
2022-10-17,5.45,6.09,6.04,6.14,,,,,,,,,0.0,0.0,0.0,6.04,6.04,10,4,2022,0.0,0.0,Greater Vancouver
2022-10-18,5.45,6.09,6.04,6.14,,,,,,,,,0.0,0.0,0.0,6.04,6.04,10,4,2022,0.0,0.0,Greater Vancouver
2022-10-19,5.45,6.09,6.04,6.49,,,,,,,,,5.700325732899025,5.700325732899025,0.0,6.04,6.04,10,4,2022,0.0,0.0,Greater Vancouver
2022-10-20,5.45,6.09,6.04,6.49,,,,,,,,,0.0,5.700325732899025,0.0,6.04,6.04,10,4,2022,0.0,0.0,Greater Vancouver
